date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
13-07-2021 03:00,5,3.9801799721507023,3.23625722256794,4.429673685380858,6.617914879016341,4.239589032530318,5.3745373924594455,28.105,78.42833333
13-07-2021 04:00,5,3.7853631875347618,3.0632351468113646,4.5015073026478705,6.570887164011429,4.226391311642432,5.41614484566124,27.935,79.11333333
13-07-2021 05:00,5,3.9005912445331594,3.175202547217516,4.558291344077988,6.466959322377997,4.24184700095909,5.406394189849684,27.71,80.71666667
13-07-2021 06:00,5,3.906071999867642,3.1813124041747978,4.5080182946437395,6.731656321596655,4.1507627021269,5.528025987356777,28.01166667,79.19666667
13-07-2021 07:00,5,4.410937978208781,3.642748251857515,4.697610494375343,6.9583362197060525,4.17949777866411,5.60642687106484,28.88166667,77.29
13-07-2021 08:00,5,4.556452519190661,3.7814586354070294,4.7594877087534355,6.998379040115208,3.8254697052507662,5.642663285999245,30.13666667,73.46666667
13-07-2021 09:00,5,4.442062848117941,3.6614654334306795,4.813782670881334,7.119176794901154,3.5517989135655683,5.752456229828146,32.00333333,66.25833333
13-07-2021 10:00,5,3.9367156180185177,3.209431366040201,4.194227101175456,6.359592899633156,0.7258402246677693,5.57381298501205,33.38833333,59.515
13-07-2021 11:00,5,3.6329702596744196,2.92887996674434,4.30791353425701,6.013189345457003,0.6792341755089503,5.514046834544483,34.265,53.55833333
13-07-2021 12:00,5,3.8500412130722648,3.1266143265881152,4.950807910192873,6.0220276991902635,2.778034285086813,5.311924369954253,33.64166667,55.85166667
13-07-2021 13:00,5,3.7900436775650377,3.0715352369694915,5.012541143477683,6.074796454811947,3.221202449377103,5.254295814627874,33.645,53.785
13-07-2021 14:00,5,3.8410281311989496,3.11905548958599,5.073555423218664,6.36322118834667,3.6026477731732363,5.324764536562885,33.42833333,54.21666667
13-07-2021 15:00,5,3.851635855413051,3.1225851645499145,5.280571248017385,6.478174716695637,4.031798129691125,5.274622173207165,32.57,60.71
13-07-2021 16:00,5,3.6601369853340455,2.945403426043264,5.275228610841323,6.579145650883166,4.217649116275178,5.318365061851814,31.44,68.36
13-07-2021 17:00,5,3.1890349828571796,2.5166206255466346,5.012105657249014,6.591275847650555,4.204624955460023,5.439165675135416,30.91166667,71.03
13-07-2021 18:00,5,2.8916672145408584,2.255144018428862,4.691326934303316,6.422038441356893,4.073223632957606,5.404432597336738,30.36666667,71.06166667
13-07-2021 19:00,5,2.730137797566215,2.145151251668853,4.686814380135781,6.215155948325025,4.115051464688548,5.235874425747412,29.84166667,73.74333333
13-07-2021 20:00,5,2.6026896854443837,2.097608845676201,4.654331709766436,5.972663917644264,4.091738948390143,5.135739611790679,29.52833333,74.92166667
13-07-2021 21:00,5,2.587388024694983,2.055191539413687,4.612023481717658,5.872438864685817,4.1353270771382675,5.049962839363296,29.295,76.90166667
13-07-2021 22:00,5,2.9348315717872437,2.3445264607502527,4.841543569460142,5.673110186052079,4.279906696003452,4.767203997835324,26.55666667,86.94166667
14-07-2021 00:00,5,2.5315781688320356,2.0405707672908426,4.6316504680375115,6.0014396301300605,4.222719698111159,4.937514868106982,26.72166667,85.76333333
14-07-2021 01:00,5,2.8219739474205245,2.233770776993686,4.480604953176853,6.178211713097554,4.192377295088909,5.156081533101227,27.32,84.37
14-07-2021 02:00,5,2.9892949317577284,2.3377913486964848,4.360668710988559,7.403597814791711,4.134323001049275,6.190076306164538,27.32166667,84.96666667
14-07-2021 03:00,5,3.4220887405847176,2.725016566215925,4.416327412244133,6.959606467717691,4.174685174286948,5.838740626850054,27.02,84.75666667
14-07-2021 04:00,5,2.95846298828618,2.3127004267681364,4.394353471082565,6.317410143984812,4.0456152294774,5.252011613671526,26.29666667,84.045
14-07-2021 05:00,5,3.375138558339102,2.6752974148600233,4.558976847112345,6.274089478751749,4.200872396248658,5.183392741927099,26.31166667,84.89666667
14-07-2021 06:00,5,3.402529826895934,2.695865152680046,4.675595564280392,6.742304998446399,4.389216144723525,5.376558452429069,26.05333333,88.585
14-07-2021 07:00,5,3.5151707005173467,2.8114087138889623,4.675595564280392,7.331619415423079,4.39426395233836,5.8374680220649315,26.55833333,87.56666667
14-07-2021 08:00,5,3.595209594823028,2.8920370372152258,4.628139526304672,7.137407204804148,4.225933096448102,5.665607436700664,27.68333333,83.805
